Gene	ERX1492309	ERX1492310	ERX1492311	ERX1492312	ERX1492313	ERX1492305	ERX1492306	ERX1492307	ERX1492308	ERX1492315	SRX4673373	SRX4673372	SRX4673371	SRX4673370	SRX4673369	SRX4673368	SRX4673367	SRX4673366	SRX4673365	SRX2527436	SRX2527437	SRX2527438	SRX2527442	SRX2527443	SRX2527444	ERX1892495	ERX1892496	ERX1892497	ERX1892498	ERX1892499	ERX1892500	SRX2527536	SRX2527537	SRX2527538	SRX2527543	SRX2527544	SRX2527545	SRX2527546	SRX2527533	SRX2527534	SRX2527535	SRX2527539	SRX2527540	SRX2527541	SRX2527542	SRX4594575	SRX4594576	SRX4594577	SRX4594578	SRX4594579	SRX4594580	SRX4594581	SRX170978	SRX170979	SRX224753	SRX224754	SRX224755	SRX4594582	SRX4594583	SRX4594569	SRX4594570	SRX4594571	SRX4594572	SRX4594573	SRX4594574	SRX4594584	SRX4594585	SRX4594586	ERX2249183	ERX2249184	ERX2249185	ERX2249186	ERX2249187	ERX2249188	SRX589477	SRX589478	SRX589479	SRX996334	SRX996335	SRX170956	SRX170957	SRX170958	SRX170962	SRX170963	SRX170964	SRX170968	SRX170969	SRX170970	SRX170974	SRX170975	SRX170976	ERX945123	ERX945124	ERX945127	SRX2527433	SRX2527434	SRX2527435	SRX2527439	SRX2527440	SRX2527441	ERX1892492	ERX1892493	ERX1892494	ERX1892489	ERX1892490	ERX1892491	SRX224756	SRX224757	SRX224758	SRX589480	SRX589481	SRX589482	SRX589474	SRX589475	SRX589476	SRX996336	SRX996337	SRX996338	SRX996339	SRX170959	SRX170960	SRX170961	SRX170965	SRX170966	SRX170967	SRX170971	SRX170972	SRX170973	SRX170977
MTR_8g009260	0.116062	-0.318403	-0.488399	-0.029230	0.505880	0.498617	-0.050501	0.826448	-0.748948	1.290742	-0.305502	-0.385441	0.095214	0.076407	0.043613	-0.398721	-0.429679	-0.298155	0.070906	-0.366148	-0.051466	-0.320277	0.177430	0.489557	0.432308	-0.253185	0.061497	-0.207314	0.290393	0.602520	0.432308	-0.789221	-0.569305	-0.400384	-0.124277	-0.043923	-0.210466	-0.092861	-0.020687	-0.100485	-0.246729	-0.119963	-0.190753	-0.350442	-0.188749	1.177056	0.912669	0.693754	0.781666	0.802162	0.689498	0.543656	-1.552247	-1.551991	-0.007714	-0.139067	-0.259717	0.181036	0.254219	-0.109231	-0.074124	-0.341136	0.089234	0.246665	0.122698	-0.369362	0.843583	1.052329	0.678055	0.485910	0.786490	0.784755	0.738951	0.656949	0.695958	0.679774	0.486859	-0.234928	-0.182742	-0.675640	-0.669898	-0.680066	-0.680564	-0.680683	-0.680258	-0.681106	-0.680990	-0.681106	-0.681106	-0.680536	-0.262419	-0.707186	-0.266088	-0.791735	-0.094557	-0.129414	-0.133104	0.996372	0.787139	0.824963	-0.094557	-0.129414	-0.424248	0.705228	0.495995	0.533819	0.068526	-0.348347	-0.211309	-0.268048	-0.551620	0.105630	0.406969	0.039665	0.353722	-0.434045	-0.471942	0.589048	0.883425	-0.146051	-0.146338	-0.146765	-0.146304	-0.147694	-0.147239	-0.148157	-0.147829	-0.147835	-0.148266
MTR_8g014490	0.034966	-0.067478	0.023677	0.286682	0.369504	0.172464	-0.240969	-0.133256	0.001881	0.362877	-0.145516	-0.017167	-0.023488	-0.180324	-0.142479	-0.180768	-0.065064	-0.055550	-0.197082	0.127120	0.112168	0.144279	-0.174984	-0.011498	0.167694	0.125068	0.110116	0.142227	-0.177036	-0.013550	0.167694	-0.204212	-0.318000	-0.174363	-0.115883	0.000297	-0.001447	-0.031698	0.138490	0.183295	0.165549	0.060701	0.196818	0.123020	0.037922	-0.229390	-0.353305	0.027564	-0.031240	0.007147	-0.095411	0.039992	-0.231326	-0.231070	0.122568	0.189276	0.202500	-0.006875	0.012584	0.000734	0.046064	-0.013368	-0.039137	-0.042428	0.107475	-0.065047	-0.380042	-0.392962	0.330173	0.326143	0.272969	0.194495	0.093299	0.335420	-0.116214	0.252470	-0.274586	-0.368728	-0.259747	-0.529118	-0.523376	-0.533544	0.741376	-0.534161	-0.533736	0.720159	0.696805	0.582485	0.434444	-0.534014	-0.843953	-0.078696	-0.102045	-0.086088	0.218791	0.058984	0.052702	0.591728	-0.134694	0.045498	0.218791	0.058984	0.221687	0.760713	0.034291	0.214483	-0.498395	-0.231059	-0.312329	-0.000135	-0.189260	0.083907	0.173329	0.143255	-0.048458	-0.090284	-0.261750	-0.616884	-0.645386	-0.724349	0.957690	0.835390	-0.724602	1.706042	-0.725537	1.164409	-0.726127	-0.726133	0.225483
MTR_8g017270	-0.043892	-0.225888	-0.142855	-0.010421	0.026270	0.831978	0.804984	0.587292	1.096465	0.404182	-0.358513	-0.215782	-0.648808	-0.539162	-0.806541	-0.319516	-0.291021	-0.148765	-0.171737	-0.066900	-0.033812	-0.098414	0.170441	0.200424	0.254519	0.011437	0.044525	-0.020077	0.248778	0.278761	0.254519	-0.497398	-0.575066	-0.266600	-0.389239	-0.391632	-0.546659	-0.363841	-0.227143	-0.371035	-0.090657	-0.385084	-0.406805	-0.204454	-0.272028	1.935948	1.979228	0.828679	0.843918	0.756034	0.757931	0.813348	-0.508677	-0.491319	-1.045878	-0.991512	-0.962526	0.249460	0.294479	-0.220548	-0.161330	-0.086678	-0.075380	-0.034495	-0.011936	0.046430	1.271222	1.353133	-0.215926	-0.084368	-0.197688	-0.059019	-0.143060	-0.147991	0.090487	-0.154059	-0.022746	0.252257	0.352725	-1.621039	-1.615297	0.115143	0.704561	0.554265	0.059252	0.028175	0.390761	0.142528	0.572616	-1.625935	0.592442	-0.667527	-0.308176	-0.677335	-0.054644	0.004710	0.076520	0.385576	0.339126	0.359241	-0.054644	0.004710	-0.112855	0.196201	0.149751	0.169866	-0.185896	-0.115727	-0.220165	0.324447	-0.205625	-0.112446	-0.186791	-0.366453	0.164139	0.224652	0.276901	0.094038	0.301665	0.597807	0.197749	-0.113111	0.281685	0.553077	-0.041394	-0.393036	-1.757025	0.408228	-0.129685
MTR_8g036015	0.165894	-0.301416	-0.172498	0.041799	0.073137	0.039258	-0.229025	-0.336345	0.270780	0.163779	-0.045904	0.039258	0.127031	0.173854	0.171914	-0.146714	-0.109146	0.074339	-0.200595	0.252809	0.250670	0.261483	-0.350382	-0.213985	0.026858	0.445067	0.442928	0.453741	-0.158124	-0.021727	0.026858	-0.572663	-0.642938	-0.104584	-0.194101	0.053464	-0.049303	0.109241	0.181085	0.022267	0.103253	0.070412	0.103023	0.060547	-0.149907	-0.106087	-0.099303	-0.404361	-0.606853	-0.701050	-0.598776	-0.471682	1.769724	1.851214	-0.238210	-0.331279	-0.268731	0.048879	0.056701	-0.092959	-0.037348	0.068781	-0.044053	0.027576	0.006088	-0.033664	-0.817240	-0.902083	-0.525827	-0.458455	-0.522374	-0.398521	-0.484308	-0.497210	-0.231225	-0.532669	-0.645644	-0.819110	-0.879613	-0.756293	-3.654618	0.986312	1.363265	1.566298	1.589818	1.357825	1.394507	1.507745	1.286312	1.073112	1.488898	-0.472027	-0.509433	-0.355793	0.147630	0.025772	0.058598	0.007189	-0.334551	-0.229679	0.147630	0.025772	0.472878	0.421469	0.079729	0.184601	-0.341952	-0.270293	-0.225795	0.195181	-0.515822	0.128106	0.159731	-0.104371	0.351636	-0.224149	-0.310955	-1.736017	-1.737211	-0.236361	0.443982	0.445302	0.422932	0.150381	0.401230	0.442851	0.811515	0.170617	0.420783
MTR_8g037265	0.036444	0.047105	-0.124749	0.051745	-0.208064	0.063901	0.006928	-0.238171	-0.361851	-0.411534	0.225966	0.150826	0.063901	0.074041	0.201363	0.181617	0.159404	0.081124	-0.083289	0.141602	0.072650	0.133517	-0.175952	-0.088530	-0.096927	0.203501	0.134549	0.195416	-0.114053	-0.026631	-0.096927	-0.163185	-0.035747	0.130271	0.027667	0.111182	-0.016451	-0.056644	0.014022	-0.110823	-0.233416	-0.027576	0.174056	0.110996	0.064808	-0.080099	-0.107989	-0.233921	-0.453173	-0.313576	-0.176488	-0.040176	1.097376	0.959880	-0.230504	-0.220765	-0.388653	-0.085275	0.080867	0.037421	-0.065910	0.061301	-0.028405	-0.094999	-0.201486	0.296486	-0.288161	-0.349294	-0.695135	-0.604818	-0.646895	-0.654823	-0.496917	-0.529482	-0.147693	-0.712165	-0.722993	-0.251664	-0.256575	-0.326505	0.395899	0.923124	0.648264	0.889000	0.671281	0.843504	0.872806	0.608107	0.333161	0.497967	0.753936	-0.102528	-0.120031	-0.151089	0.035164	-0.004705	-0.072443	-0.064178	-0.167533	-0.137055	0.035164	-0.004705	0.074344	0.082609	-0.020746	0.009732	-0.080349	-0.251516	-0.201621	0.503916	-0.116367	0.008889	-0.315817	-0.227426	0.197015	0.181240	0.156097	-0.729047	-0.647339	-0.109716	0.250820	0.228170	-0.164360	0.167731	0.155280	0.449296	0.415113	-0.185149	0.169201
MTR_8g046180	-0.055320	-0.442572	-0.530009	-0.081451	-0.359085	0.572959	0.457179	0.574298	0.133537	0.093916	-0.009946	0.079744	-0.097992	-0.132404	-0.046840	-0.002784	-0.018216	-0.135008	-0.139579	0.437179	0.308362	0.483751	-0.465377	-0.624338	-0.294963	0.591864	0.463047	0.638436	-0.310692	-0.469653	-0.294963	-0.168530	-0.154545	-0.081641	-0.141214	0.039787	-0.030171	0.004283	-0.049198	-0.057640	-0.206276	-0.135841	-0.188240	-0.149296	-0.272731	0.637904	0.630272	-0.008326	0.319368	0.302666	0.222728	0.482066	0.229108	-0.067224	-0.490841	-0.496557	-0.492989	0.318242	0.376078	-0.357843	-0.307613	-0.178434	0.149571	-0.053654	-0.054795	0.108448	0.508093	0.602492	-0.324759	-0.216500	-0.256299	-0.482565	-0.275901	-0.310548	0.288279	-0.231391	-0.236118	-0.243412	-0.269374	-0.720511	-3.052630	0.569906	0.355667	0.642146	0.546028	0.573916	0.951357	0.609042	0.179652	0.793422	0.553651	-0.108391	-0.113323	-0.005058	0.380361	0.322955	0.139573	-0.666172	-0.554289	-0.652617	0.380361	0.322955	0.494157	-0.311588	-0.199705	-0.298033	0.099071	-0.198447	-0.100706	0.409600	0.105652	0.045247	-0.173560	0.007773	0.369542	-0.130288	-0.118712	-0.736947	-0.604067	0.119353	-0.165588	0.217610	-0.048401	0.113614	0.254328	0.308322	0.695373	-0.249185	0.095585
MTR_8g060850	0.782384	-0.629970	-0.366166	-0.248204	0.782384	0.612133	0.612133	-0.194209	0.385006	0.294142	-0.194209	-0.087995	-0.435548	-0.435548	-0.248204	-0.291938	-0.087995	-0.248204	-0.997099	0.013315	0.477260	-0.192699	-0.101834	0.801059	0.199894	-0.082335	0.381610	-0.288349	-0.197484	0.705409	0.199894	-0.377317	-0.541318	-0.617093	-0.284248	-0.125311	-0.284248	-0.045754	0.531457	0.361206	0.361206	0.134079	0.134079	0.134079	0.249228	-0.338922	-0.209755	1.571305	1.613718	1.657452	1.657452	1.872335	-6.837479	-6.837223	1.657452	2.031272	1.613718	0.281314	0.226640	-0.346226	-0.221521	-0.221521	0.281314	-0.067981	0.135962	-0.067981	3.696061	4.338100	2.203681	2.892202	2.423881	2.708251	2.836123	2.863437	-0.807402	4.338100	3.760772	-1.219930	-0.496355	2.273107	-4.435238	-0.385841	-0.875795	-4.446023	-4.445598	-4.446446	-4.446330	0.563558	-4.446446	-4.445876	-7.849632	-2.817303	-2.980072	-2.510929	1.857842	1.857842	2.181641	2.181641	2.181641	2.181641	1.857842	1.857842	1.475756	1.475756	1.475756	1.475756	-0.384606	0.481998	-0.218123	-5.775945	-0.006352	1.647143	2.771134	2.771134	-2.243052	-2.917122	-2.029237	2.322893	3.120871	-0.975276	-0.975563	-0.975990	3.345430	-0.976919	-0.976464	-0.977382	-0.977054	-0.977060	-0.977491
MTR_8g066330	0.102437	-0.008258	-0.264519	-0.238661	0.317254	-0.218828	-0.150095	-0.159519	0.043601	0.781732	-0.155019	-0.047885	0.104055	0.197756	0.109168	-0.162400	-0.147169	-0.103654	0.211457	-0.144841	-0.055687	-0.106129	0.036075	0.059125	-0.045453	-0.196567	-0.107413	-0.157855	-0.015651	0.007399	-0.045453	0.335060	0.225931	0.226198	0.019067	0.081961	0.117019	0.189189	0.067038	0.028984	0.024910	0.099226	0.002312	-0.179048	-0.018778	-0.397883	-0.260201	-0.576753	-0.296482	-0.190122	-0.377869	-0.393178	0.992244	1.295685	-0.144638	-0.083852	-0.225037	-0.024411	0.040030	-0.100049	-0.027759	-0.139206	0.251396	0.106012	0.074003	-0.180014	-0.477467	-0.512822	-0.243448	-0.422664	-0.514658	-0.491160	-0.780019	-0.563150	0.089717	-0.270671	-0.315584	-0.481980	-0.418529	-2.519303	0.187597	0.829959	0.894484	0.846988	0.798280	0.988603	0.902786	0.958972	0.864695	0.649369	1.634806	0.071984	-0.004347	0.016012	-0.415512	-0.267546	-0.335077	-0.146198	0.090845	0.038097	-0.415512	-0.267546	-0.502023	-0.313144	-0.076101	-0.128849	0.198444	0.135203	0.056287	0.501382	0.128797	-0.057030	0.097478	0.028140	0.192644	-0.181828	-0.079404	-1.115348	-0.801421	-0.088784	0.467522	0.388774	-0.080497	0.089415	0.077871	0.284005	0.319248	0.215640	0.243570
MTR_8g069450	-1.564655	-0.236279	-0.344448	-1.539645	-1.392945	1.335455	1.480675	0.741845	1.318651	0.165824	0.282899	-0.182247	-0.122554	0.111739	-0.010211	0.160487	-0.011131	-0.193468	0.502235	-0.534578	-0.326827	-0.326471	0.407841	0.277798	-0.125948	-0.372844	-0.165093	-0.164737	0.569575	0.439532	-0.125948	-0.099862	0.045329	0.505547	0.063374	-0.185626	-0.280582	-0.063507	-0.680343	-0.788011	-0.631678	-0.508944	-0.697539	-0.583348	-0.279423	1.954956	2.175123	-0.025147	-0.013153	0.124956	0.153685	0.120673	1.260785	1.307312	-1.107627	-0.716433	-1.105048	-0.148573	-0.338910	0.214313	0.070232	0.120841	0.082096	0.022583	0.112619	-0.135201	0.403734	0.346822	-2.160286	-1.887453	-2.065685	-1.849322	-1.835715	-2.012313	-0.197729	-1.004055	-0.619455	-1.143319	-1.257824	-0.163091	1.019211	1.541786	1.620085	1.720360	1.683455	1.525859	1.663471	1.599059	1.591817	1.480586	2.870256	0.214906	0.318338	0.066185	-0.111138	-0.670965	-0.571827	-1.386494	0.212708	-0.159863	-0.111138	-0.670965	-0.786404	-1.601071	-0.001869	-0.374440	0.602858	0.549872	0.614865	0.811034	0.185152	0.520481	0.124026	-0.038546	0.394370	-0.527633	-0.472699	-2.437782	-2.591144	0.302349	0.495762	0.530560	0.511842	0.475841	0.507579	0.649347	0.631748	0.383805	0.540092
MTR_8g086060	-0.363588	-0.514317	-0.656538	-0.317775	-0.297490	0.415629	0.602682	0.845838	0.336717	0.619005	-0.259932	0.178812	-0.069886	-0.055385	-0.155879	-0.166561	-0.277558	0.136223	0.103632	0.411471	0.240214	0.282907	-0.534362	-0.503862	-0.107281	0.608390	0.437133	0.479826	-0.337443	-0.306943	-0.107281	-0.436309	-0.230088	-0.044636	-0.054705	-0.168775	-0.351205	-0.183661	0.164216	-0.170446	-0.089744	-0.184307	-0.209702	-0.158760	-0.223460	0.721401	0.953790	0.010104	0.118665	0.047691	0.109648	-0.052652	0.923576	1.236004	-0.786916	-0.853771	-0.752345	0.111301	0.016606	-0.115145	0.015870	0.079150	-0.107785	-0.166053	-0.194092	0.360146	-0.047597	-0.020251	-1.034899	-1.142479	-1.026641	-1.325911	-1.174791	-1.162427	-0.173606	-0.671854	-0.230747	-0.879545	-1.073895	0.855642	0.945982	1.091425	1.047950	0.959798	0.917186	0.699530	0.722259	1.022244	0.863337	0.839298	1.460348	0.200317	0.039584	0.007888	-0.077641	-0.107019	-0.068257	-0.273958	-0.516711	-0.479886	-0.077641	-0.107019	0.220817	0.015116	-0.227637	-0.190812	-0.215641	-0.180772	-0.141744	0.561014	0.159655	0.518179	-0.060410	-0.342514	0.789575	-0.448676	-0.456154	-1.592623	-1.590757	0.704994	0.209244	0.260493	0.143249	0.147766	0.577601	0.057686	0.401176	0.240357	0.440815
MTR_8g095030	0.146607	-0.230337	-0.165756	-0.546158	-0.524739	-0.228734	-0.282330	-0.682270	-0.267807	-0.293503	0.528150	0.441433	0.062887	0.146147	0.344099	0.540567	0.572483	0.439254	0.019736	-0.526373	-0.297827	-0.478112	0.701526	0.581052	0.072642	-0.542996	-0.314450	-0.494735	0.684903	0.564429	0.072642	-0.041544	-0.000889	0.309854	0.422933	0.070531	-0.148994	-0.020617	-0.007390	-0.374706	-0.142062	-0.285942	-0.140935	-0.155064	0.071011	0.235688	0.165694	0.534486	0.201366	0.467648	0.417038	0.479797	-1.556457	-2.755734	0.927062	0.816890	0.467907	-0.004747	-0.094314	0.047138	0.010708	0.126960	-0.085742	-0.168642	0.017028	0.151614	1.697130	1.642191	0.658827	1.216069	0.912123	1.207855	1.238414	1.149469	2.056325	1.536162	1.707449	-1.311608	-0.667562	1.592176	-1.573990	-1.584158	-1.584656	-1.584775	-1.584350	-0.382987	-1.585082	-1.585198	-1.585198	-1.584628	-2.515482	0.324044	0.160915	0.373834	-0.030473	-0.071174	0.213140	0.330280	0.667918	0.648640	-0.030473	-0.071174	-0.515042	-0.397902	-0.060264	-0.079542	-0.010353	0.379648	0.172108	0.528377	-0.017029	0.960185	1.038794	0.892472	0.981451	-2.100172	-1.772729	-0.033969	0.427136	1.924565	-0.401603	-0.402030	-0.401569	-0.402959	-0.402504	-0.403422	0.902986	-0.403100	-0.403531
MTR_8g099615	-0.175530	-1.338102	-1.150722	-0.379860	-0.838212	1.824025	1.818064	1.831697	2.101349	1.451810	-0.259045	-0.355425	-0.921935	-1.381689	-1.033144	-0.454446	-0.437715	-0.301123	0.307445	0.133918	0.049217	-0.104642	-0.253716	-0.132221	-0.055130	0.392513	0.307812	0.153953	0.004879	0.126374	-0.055130	-0.383956	-0.491314	-0.416600	-0.558938	-0.446630	-0.891400	-0.412054	-0.669861	-0.852480	-0.552083	-0.616785	-0.513540	-0.892772	-0.735568	3.754111	3.804597	1.704823	1.593072	1.641563	1.645098	1.463945	-0.773808	-1.776601	-2.071450	-1.758702	-1.667943	0.047409	-0.056250	-0.001853	-0.011901	0.001024	0.021574	-0.026164	0.026259	-0.000096	2.429508	2.481049	0.262415	0.552414	0.324956	0.506782	0.385815	0.568636	0.603953	0.692620	0.891665	-0.911064	-0.878889	-2.716856	-2.711114	-0.812732	-0.137501	0.129659	-0.856681	-0.628688	-0.448852	0.183028	0.669591	-0.579706	0.043788	-0.858842	-0.179069	-0.757907	0.016638	0.285167	0.180044	-0.083856	0.739169	0.313064	0.016638	0.285167	-0.124895	-0.388795	0.434230	0.008125	-0.499081	-0.363520	-0.310189	0.555894	0.688232	0.715931	0.749138	0.412237	0.381302	-1.135632	-1.122975	-0.147899	-0.223949	-2.062628	2.042135	0.234302	-2.062881	0.383232	-2.063816	0.289618	0.778763	1.465806	1.367314
MTR_8g099725	-0.067485	-0.045870	0.052376	0.102204	-0.051600	0.015055	-0.144614	0.025475	0.255612	0.113196	-0.103415	0.108745	-0.055699	-0.041809	-0.128688	-0.061692	-0.076805	0.105014	0.082702	0.086042	-0.006435	0.048349	-0.156890	-0.053770	0.098135	0.107134	0.014657	0.069441	-0.135798	-0.032678	0.098135	-0.057480	-0.161542	-0.029995	-0.081823	-0.131154	-0.056029	-0.166331	0.046379	-0.021383	-0.048990	0.059137	-0.059674	0.034774	0.047669	0.206273	0.201153	0.004563	0.455413	0.417046	0.531568	0.534716	-0.559944	-0.559688	-0.249771	-0.355123	-0.218778	0.221836	0.264012	-0.296643	-0.079369	-0.130832	0.020995	0.105255	-0.043628	-0.061627	0.124967	0.116620	0.252003	0.040275	0.009154	0.071056	0.138869	0.135628	-0.123685	0.173109	-0.032626	0.197089	0.143957	-0.406943	-0.401201	-0.411369	-0.411867	-0.411986	-0.411561	0.707819	0.965287	0.359644	-0.412409	-0.411839	0.461440	-0.071267	-0.069675	-0.033006	-0.068134	0.035814	-0.129642	0.165396	-0.191289	-0.067320	-0.068134	0.035814	-0.004514	0.290524	-0.066161	0.057808	-0.183235	-0.129221	-0.066082	0.019128	0.081755	-0.110787	-0.051141	-0.206738	-0.105476	0.290367	0.183777	-0.099184	-0.078347	1.104375	-0.753608	-0.754035	-0.753574	-0.754964	0.618451	0.376048	0.480972	0.510930	0.102934
MTR_8g101730	0.223825	0.456060	0.360993	0.264901	-0.102833	0.021343	0.111683	-0.198907	-0.192089	-0.512930	-0.059960	0.064571	-0.215942	-0.154344	-0.139080	-0.038317	0.040272	0.070750	0.108097	0.018233	-0.067190	0.035000	0.012209	-0.106349	-0.086178	0.051313	-0.034109	0.068080	0.045290	-0.073269	-0.086178	0.021054	0.093998	-0.029791	-0.018147	0.046768	0.051543	0.037217	-0.038449	0.069023	0.016768	0.011225	0.021486	-0.018147	-0.014889	-0.131971	-0.002637	-0.128843	-0.171783	-0.120633	-0.095455	-0.300002	0.203614	-0.259499	0.252443	0.297748	0.322414	-0.194199	-0.147051	0.188611	0.086959	-0.004158	0.069837	-0.052499	0.167989	-0.115489	-0.592105	-0.548712	0.464794	0.548682	0.521920	0.505681	0.472484	0.452382	0.053636	0.133625	0.188994	-0.229275	-0.253879	-0.736805	-0.705241	0.005567	0.174230	-0.056344	-0.268340	-0.035029	0.241582	-0.046566	-0.235570	-0.055702	-0.417796	0.399684	0.431879	0.432834	-0.109986	0.019095	0.007351	-0.221245	-0.206577	-0.244344	-0.109986	0.019095	0.077882	-0.150714	-0.136046	-0.173813	0.126297	0.025102	0.099276	-0.019397	0.151410	0.112561	0.194676	0.206250	0.039109	-0.249613	-0.302984	-0.118397	-0.207181	-0.133865	-0.079329	0.085770	-0.085408	0.298264	0.176745	0.003972	-0.054561	-0.221916	0.335906
MTR_8g102850	-0.177079	-0.464007	-0.436985	-0.165828	-0.249257	0.848703	0.721572	0.654354	0.898640	1.038181	-0.352954	-0.260475	-0.426398	-0.325712	-0.396061	-0.339276	-0.274620	-0.292802	0.058584	-0.064476	-0.106146	0.033499	0.033944	0.044593	-0.159419	-0.080349	-0.122019	0.017626	0.018071	0.028720	-0.159419	0.216495	0.240292	-0.217204	-0.084105	-0.213971	-0.224892	-0.250935	-0.190240	-0.315053	-0.279473	-0.298657	-0.134432	-0.188953	-0.097455	1.240926	1.254446	0.471609	0.568841	0.567081	0.606414	0.410619	0.284198	0.095709	-1.067894	-0.961694	-0.974884	0.182682	0.190557	-0.172286	-0.262542	-0.146486	0.208077	0.062774	-0.006197	-0.056576	0.778597	0.678678	-0.418303	-0.512765	-0.502966	-0.630953	-0.620214	-0.492477	-0.556688	-0.549632	-0.502810	-0.396899	-0.454271	-0.254873	-2.321825	0.698184	0.732832	0.861327	0.748111	0.702916	0.720190	0.956215	0.739152	0.598467	1.158728	0.295548	0.251899	0.260478	-0.386283	-0.277996	-0.233470	-0.145948	-0.163158	-0.095522	-0.386283	-0.277996	-0.190754	-0.103232	-0.120442	-0.052806	0.044802	0.070380	0.104092	0.120924	0.127038	0.027097	-0.084370	-0.068717	0.053610	0.041760	0.030619	-1.145672	-1.035911	0.226387	-0.004725	0.437239	0.507440	0.398640	0.220627	0.099844	-0.001386	0.237554	0.059965
MTR_8g106950	-0.125953	-0.097379	-0.118235	-0.103875	-0.165416	0.206033	-0.045610	0.393541	0.321591	0.030153	-0.099822	-0.066895	0.087965	0.031245	0.014577	-0.168203	-0.149046	0.055336	-0.123999	0.204790	0.160514	0.159015	-0.197289	-0.203031	-0.117614	0.251490	0.207214	0.205715	-0.150589	-0.156331	-0.117614	-0.021439	-0.100831	0.020305	-0.054469	0.052101	-0.022757	-0.020413	-0.130004	-0.010022	-0.086113	-0.054162	-0.057696	-0.003697	-0.008855	0.206641	0.169148	-0.166704	0.044932	0.078266	-0.039708	-0.245750	-0.445453	0.946094	-0.065031	-0.015520	-0.091127	-0.006553	-0.033024	0.089950	0.028196	-0.079858	0.001289	-0.021740	-0.069187	0.090927	-0.284724	-0.212767	-0.551981	-0.639687	-0.566152	-0.493222	-0.578678	-0.588497	-0.446968	-0.341663	-0.412785	-0.231876	-0.342729	-0.717731	-0.711989	0.731817	1.031339	1.198052	1.152701	0.140790	1.096620	1.140791	-0.723197	1.352545	1.117625	0.065887	0.215038	-0.033152	-0.008256	-0.082202	-0.085308	-0.244747	-0.461856	-0.392570	-0.008256	-0.082202	0.170413	0.010974	-0.206135	-0.136849	0.009927	0.159505	0.125296	-0.116685	-0.016442	0.126119	-0.153819	-0.058963	0.032388	0.075668	-0.021391	-0.897145	-1.078479	-1.287424	0.777280	0.655040	0.743175	0.534566	0.643785	-0.014758	-0.093634	0.481008	-0.463418
MTR_8g107670	0.039798	-0.132523	0.026977	0.256256	-0.007121	0.445622	0.513272	0.536434	0.541715	0.806759	-0.318348	-0.415291	-0.513240	-0.405165	-0.482492	-0.293078	-0.252566	-0.347012	-0.565211	0.341204	0.234614	0.285152	-0.134328	-0.161429	-0.262382	0.396924	0.290334	0.340872	-0.078608	-0.105709	-0.262382	-0.145084	-0.173963	-0.215165	-0.265619	-0.136623	-0.173528	-0.186096	-0.115000	-0.199557	-0.153724	-0.175732	-0.168089	-0.130921	-0.174348	1.009041	1.085357	1.031395	0.815248	0.868593	0.852961	0.609232	-1.726876	-1.688408	-0.377102	-0.206300	-0.178746	-0.080403	0.001502	0.063042	0.000532	0.046905	-0.031575	0.101056	0.121141	-0.222197	0.725823	0.686102	0.178221	0.394570	0.246204	0.483727	0.528809	0.380784	0.407318	0.943293	0.832011	0.228959	0.249615	0.570037	1.261385	-1.029849	-0.843999	-1.132475	-0.735668	-0.777549	-0.929629	-0.564747	-1.221528	-0.881424	-1.746801	-0.067066	-0.185707	-0.249974	0.510628	0.497704	0.455749	-0.146498	0.017310	-0.093682	0.510628	0.497704	0.511808	-0.090439	0.073369	-0.037623	-0.281494	-0.086967	-0.245478	-0.190516	0.347339	0.227688	0.264978	0.241418	0.003649	-0.358102	-0.379633	1.059397	1.179751	0.003976	1.527823	-0.125732	-0.176135	-0.259170	0.749063	-2.153460	0.266150	-2.153138	0.081477
